,Age,Income,Children,Outage_sec_perweek,MonthlyCharge,Bandwidth_GB_Year,Tenure,Techie_Yes,Phone_Yes,Multiple_Yes,StreamingTV_Yes
8974,52,36472.39,1,8.702949,220.1615,5672.886971,60.91995,0,1,1,1
8975,36,15551.28,1,6.838102,172.4441,5060.75166,56.71742,1,1,0,1
8976,63,34580.07,1,14.8692,232.62400000000002,6298.280809000001,65.50686,1,1,1,1
8977,30,17259.33,3,11.84765,117.4858,4263.488866,46.15653,0,1,0,1
8978,66,23005.6,3,12.13544,162.447,6055.708509,64.2738,0,1,0,0
8979,24,43301.18,0,11.05814,129.9621,6184.758563,65.44503,0,1,0,1
8980,76,59188.01,1,9.99135,127.525,5506.82644,65.09085,0,1,1,0
8981,69,46923.98,5,10.66439,179.9476,6076.5223479999995,70.26886999999999,0,1,1,0
8982,59,11981.42,3,9.015171,152.4907,4688.8437810000005,51.882529999999996,0,1,0,1
8983,83,94513.15,1,8.661484,159.9476,4705.493469,50.55291,0,1,1,0
8984,82,40248.27,1,10.30981,147.4601,5754.337346,69.98687,1,1,0,0
8985,37,19268.4,2,9.058919,190.127,5919.136057,59.47664,0,1,0,1
8986,64,38488.68,3,12.47355,179.9476,5167.346084000001,58.720040000000004,0,1,1,0
8987,28,12785.8,4,8.489319,139.9568,5790.464895,65.03219,0,1,0,1
8988,23,140030.5,4,7.043750999999999,194.9882,5709.246946,61.360369999999996,0,1,1,0
8989,43,86197.3,3,8.801900999999999,190.127,6015.198197,60.51339,0,1,0,1
8990,29,38670.96,4,8.293108,184.967,6058.185844,67.01836999999999,0,0,0,1
8991,58,19598.28,4,12.67262,117.5015,3992.8136689999997,44.47907,0,1,0,0
8992,46,10040.11,0,11.87571,204.9634,4903.899257,54.288740000000004,0,1,1,1
8993,89,28248.49,0,12.71852,125.0073,5934.963982,71.12545,0,1,1,0
8994,76,78242.15,1,13.851239999999999,162.4676,3782.597839,36.95505,0,1,1,1
8995,82,33144.92,5,11.41366,220.1323,5083.752685,54.30563000000001,1,1,0,1
8996,74,13596.02,4,15.306460000000001,184.9797,4777.954889,48.858090000000004,0,1,1,0
8997,83,33855.49,0,14.2471,187.4847,6269.314300999999,71.76656,0,1,0,1
8998,38,9800.21,0,8.262437,137.4698,6396.071626,71.65648,0,1,1,0
8999,69,50817.75,1,11.02449,129.9763,5623.819353,64.61898000000001,0,1,0,1
9000,76,27917.73,1,10.5117,157.4836,5780.643396,69.35043,0,1,1,0
9001,71,31172.22,1,11.31757,242.6326,6291.039364,69.91998000000001,0,1,1,1
9002,32,19761.06,3,8.625483000000001,277.6513,6021.6208670000005,62.13371,0,0,1,1
9003,66,107207.5,4,12.18807,187.65599999999998,5541.635777,59.6293,0,0,0,1
9004,82,16776.51,1,10.406460000000001,187.6422,6236.37892,70.86194,0,1,0,1
9005,43,25113.66,0,13.76494,127.4738,6110.183000000001,67.11209000000001,0,1,0,0
9006,45,17231.33,4,8.967487,192.4404,5315.375131000001,58.23259,0,1,1,1
9007,74,68152.47,0,10.4889,187.65599999999998,4782.472018,52.76138,0,1,0,1
9008,41,38482.34,6,4.3152610000000005,117.4872,6437.775218,68.86595,0,1,0,0
9009,21,41556.64,0,9.351682,167.4564,5992.278257,68.99606,1,1,1,0
9010,68,92083.74,1,9.295219,169.9378,5335.845074,62.42321,0,1,0,0
9011,27,20750.19,7,8.547312,220.1185,4583.497674,46.234559999999995,0,1,0,1
9012,60,84440.47,0,10.79467,154.9618,5452.591282,57.44563,0,1,0,1
9013,53,16316.98,1,11.15522,255.1198,6693.382735,68.7816,0,1,1,1
9014,55,6528.84,1,7.501988000000001,159.9349,5021.288642,57.04881999999999,0,1,0,1
9015,51,59570.42,1,10.09755,275.1336,5989.772755,64.1745,0,1,1,1
9016,61,26364.52,2,4.838589,164.9647,5918.858621,62.86571,0,1,0,0
9017,53,36126.72,2,12.73968,115.0021,5753.585929,67.84553000000001,0,1,1,0
9018,51,95509.68,0,6.652008,117.4392,5885.972229,64.49231,0,1,0,1
9019,37,67068.72,4,11.521230000000001,127.475,5463.517233,62.70815,0,0,0,0
9020,63,77486.12,1,11.762889999999999,127.4887,5662.729675,65.31625,0,1,0,0
9021,44,32495.96,0,12.69031,144.9889,6565.394972,70.49441999999999,0,1,0,1
9022,63,79243.91,6,13.72414,147.4738,4042.614652,44.46693,1,1,0,0
9023,54,9384.69,1,12.75083,210.1051,5027.584509,48.848209999999995,0,1,0,1
9024,76,45316.27,0,11.80588,184.96099999999998,6419.007711,68.49174000000001,0,1,1,0
9025,64,41097.52,3,12.91854,232.6415,6404.998855,70.40902,0,1,0,1
9026,70,12458.49,0,16.19881,202.65,5881.867947,59.480259999999994,1,1,0,1
9027,41,37875.94,2,10.64504,114.9658,5932.111782999999,69.39129,0,1,0,0
9028,58,4660.45,0,7.757950999999999,174.9919,3866.102336,42.594609999999996,0,1,0,0
9029,55,11628.95,3,9.225774000000001,149.9447,5429.192903,57.072430000000004,0,1,1,1
9030,31,9193.97,0,14.613579999999999,112.4551,4349.508246,52.37668,0,1,0,0
9031,44,17438.83,10,5.597195,147.4713,5847.97974,64.60077,1,1,1,0
9032,78,160216.1,1,9.550874,162.4689,5251.722647,61.973209999999995,0,1,0,0
9033,86,25972.02,9,10.1937,194.9581,6215.18264,68.05839,0,1,1,1
9034,50,7977.67,2,12.632769999999999,159.9805,4427.375175,49.45192,0,1,1,0
9035,88,11116.97,2,11.064869999999999,184.9963,5831.190256,65.90788,1,1,1,1
9036,53,11738.87,4,13.82399,187.6094,6570.010431000001,68.22677,0,0,0,1
9037,67,27422.23,0,10.467080000000001,147.4783,3294.82859,38.14529,0,0,1,0
9038,67,31959.4,1,11.8759,179.9476,5449.331954,63.032959999999996,1,1,1,0
9039,26,11659.0,10,11.6119,104.9643,5434.4800780000005,56.561730000000004,1,1,0,0
9040,80,67034.95,2,8.593063,277.6375,6429.615341,70.39578,0,1,1,1
9041,58,16271.47,3,8.690721,112.4551,5695.648337,68.75872,0,1,0,0
9042,29,95064.28,3,9.867609,257.6375,7096.494932,70.49752,0,1,1,1
9043,19,16283.13,1,8.037899000000001,184.9634,5985.552522,60.98712,0,1,1,1
9044,34,48598.8,1,8.263521,149.9845,4275.297726,46.076029999999996,0,1,0,0
9045,81,81288.92,0,8.050811,147.4421,5908.641632,71.45681,0,0,0,0
9046,65,119017.8,5,5.256307,139.9512,5467.641304,58.45672,0,1,0,0
9047,73,15679.34,1,8.840278,200.1185,4746.697940999999,47.27475,0,1,0,1
9048,75,39403.71,4,8.594974,207.4974,6051.894924,67.57013,0,1,1,0
9049,67,9724.88,2,13.386660000000001,142.4713,5910.092809000001,63.009319999999995,1,1,0,1
9050,29,36088.07,1,8.729941,95.01949,5476.236191,62.71074,0,1,0,0
9051,56,53714.51,1,8.396286,214.9525,5957.4240119999995,68.59815,0,1,1,0
9052,73,60461.6,3,10.88242,137.5165,3928.936853,45.827290000000005,1,1,1,0
9053,46,6047.31,2,5.920795,204.96099999999998,5878.566682,64.99061,0,1,1,0
9054,38,21939.65,0,12.72643,242.6435,6104.958036,66.42219,0,1,1,1
9055,77,18143.49,2,8.675130000000001,179.9476,5972.406287,69.44118,0,1,1,0
9056,23,34414.35,0,13.961829999999999,114.9509,5244.106579,55.7768,0,1,0,0
9057,79,82450.93,1,17.44896,179.9794,5084.8022280000005,59.83107,0,1,1,0
9058,68,14475.95,1,15.760320000000002,114.9976,3603.2784899999997,41.18372,0,1,0,0
9059,41,46184.74,3,15.47722,147.4783,5332.977438,61.856390000000005,0,1,1,0
9060,43,48836.24,3,14.154689999999999,252.62400000000002,5864.873197999999,63.13788,0,1,1,1
9061,66,19200.57,3,8.027061999999999,149.9447,5346.7458289999995,56.50636,0,1,1,1
9062,28,96575.06,0,7.469608,177.6508,6067.585868,66.15184,0,1,0,1
9063,23,62886.29,8,6.87197,222.6362,5902.886646,60.8833,0,1,0,1
9064,32,14842.19,1,10.78213,212.6557,5815.917509000001,62.23915,0,1,0,1
9065,46,34315.35,3,13.07377,184.9634,6171.94132,63.59084,0,1,1,1
9066,87,80447.93,8,10.387139999999999,169.9928,5717.977095,65.33881,1,0,1,0
9067,67,17871.59,0,11.44228,212.6415,5894.022000999999,60.3736,1,1,0,1
9068,24,21409.9,1,7.7936570000000005,252.6378,4962.8030579999995,51.7077,0,0,1,1
9069,33,42921.65,0,10.46363,252.6378,6121.3631350000005,66.00877,0,1,1,1
9070,79,40909.6,1,13.036660000000001,117.4686,6379.279332,71.58237,0,1,0,0
9071,63,53755.23,3,12.0758,107.4958,5615.5589,59.9737,0,1,0,0
9072,73,71134.21,4,9.067273,124.9781,6101.379973,71.89152,1,1,0,0
9073,21,12829.0,1,10.82034,147.4421,5087.668651,57.656569999999995,0,1,0,0
9074,43,38819.31,1,11.6564,149.9621,5381.382441,61.64558,0,1,0,1
9075,44,22428.29,1,7.926133999999999,222.6143,6624.884891,67.88936,0,1,0,1
9076,48,15189.38,0,9.340314999999999,159.9349,5686.820908,65.26684,0,1,0,1
9077,42,142119.3,4,10.64974,149.9483,5694.946384000001,64.71741999999999,0,1,0,1
9078,31,32306.62,2,11.346919999999999,179.9656,5329.419417,60.50225,0,1,1,0
9079,21,20838.47,1,13.30768,130.0064,4604.128041,49.7983,0,1,0,0
9080,56,71507.95,1,9.477588,172.4441,5450.604196,62.849869999999996,0,1,0,1
9081,68,31935.71,2,8.847661,159.9349,5486.748111999999,62.873940000000005,0,1,0,1
9082,20,43073.14,3,7.045836,120.0035,5610.4835299999995,61.277809999999995,0,1,0,1
9083,19,27756.42,0,9.965983999999999,124.9643,5837.932606,70.00904,0,1,0,0
9084,27,73006.35,0,3.916862,184.9963,5317.113285,57.944469999999995,0,1,1,1
9085,53,12457.84,1,17.14776,190.1737,5936.673760000001,64.71389,0,1,0,1
9086,58,24495.84,1,8.867727,230.1051,5890.989702000001,64.59201999999999,0,0,0,1
9087,58,62969.23,2,5.74758,190.1599,5334.978423,58.18133,0,1,0,1
9088,21,79611.89,7,12.68993,184.9797,6955.375666,71.18005,0,1,1,0
9089,87,65916.74,0,6.818286,117.4872,5454.5209159999995,60.96083,0,1,0,0
9090,33,33253.04,2,10.21912,177.4945,6123.254522,62.45443,0,1,1,1
9091,27,66840.39,1,11.76937,187.4811,6183.9457090000005,62.236430000000006,0,1,1,1
9092,18,69035.22,1,6.432641,137.4684,5594.44205,62.832269999999994,0,1,1,1
9093,30,36496.0,1,12.59274,112.4551,5610.20542,67.34697,0,1,0,0
9094,80,36648.54,1,15.22905,214.9663,5814.514903,66.82797,0,1,1,0
9095,49,46876.55,3,10.56812,142.4713,5152.428776,53.240809999999996,0,1,0,1
9096,76,28372.0,4,7.005782000000001,179.9794,4937.315639,55.779680000000006,0,0,1,0
9097,47,51223.48,7,11.63648,232.62400000000002,6519.801796,64.74166,0,1,1,1
9098,31,48175.44,6,8.049491999999999,172.4871,4858.775977,50.30932,0,1,1,1
9099,62,47939.14,1,8.316257,204.9797,6198.053982,70.87866,0,1,1,0
9100,59,42809.29,4,11.07912,245.14700000000002,6587.367938,66.70866,1,1,1,1
9101,62,13891.84,1,13.878810000000001,157.4698,3514.589222,42.12085,0,1,1,0
9102,35,25648.63,4,11.36686,134.9509,5203.323815,60.30709,0,0,0,0
9103,89,11989.27,2,12.01067,142.4713,5115.87044,54.7709,0,1,0,1
9104,28,7215.61,3,13.683589999999999,139.965,5082.897328,52.04568,0,1,0,0
9105,25,23873.96,1,5.1974599999999995,184.9963,5168.014204,56.24334,0,1,1,1
9106,23,58670.53,6,14.733920000000001,117.4686,6503.687238,67.97714,0,1,0,0
9107,19,86234.35,3,9.911478,207.4974,6173.7022210000005,68.1959,0,1,1,0
9108,31,16226.86,2,6.853036,242.6326,6181.959795000001,66.03822,1,1,1,1
9109,33,94338.5,0,8.200975999999999,149.9776,4974.663293,56.19141,1,1,1,1
9110,62,17059.86,1,10.60332,207.4811,5052.572623,55.449909999999996,0,1,1,1
9111,55,51059.78,8,9.143203,137.4392,4761.278588,52.3927,0,1,0,1
9112,29,20516.44,8,11.782860000000001,159.9476,6595.169591,67.82028000000001,0,1,1,0
9113,87,62916.19,3,12.29903,144.9889,6629.310323,71.86794,0,1,0,1
9114,62,52994.02,0,5.186747,192.4885,4163.015502,48.22395,0,1,1,0
9115,28,27202.17,0,7.441818,137.4686,4929.50237,57.2702,0,1,0,0
9116,75,9875.52,5,11.232489999999999,207.6094,5684.304563000001,62.39405,0,1,0,1
9117,60,21294.13,0,8.357857000000001,164.9889,4149.822715,46.12627,0,1,0,1
9118,60,25331.57,1,11.40933,245.132,6354.692181,69.93494,0,0,0,1
9119,32,26896.04,0,8.096864,157.4698,4930.158657999999,58.57229,0,1,1,0
9120,43,22246.04,0,7.605828999999999,172.4733,5280.9213740000005,60.23311999999999,0,0,1,1
9121,46,42275.48,2,9.203141,179.9476,5240.404418,59.26713,0,1,1,0
9122,83,38830.69,10,8.490236,210.127,3802.6018670000003,37.52707,0,1,0,1
9123,38,22649.13,0,12.02212,187.4811,6313.28774,64.63082,1,1,1,1
9124,20,97729.46,0,14.77266,149.9928,5553.7371,59.61691999999999,0,1,1,0
9125,33,10260.04,4,9.419488000000001,267.6647,6162.045297,64.03187,0,0,1,1
9126,89,4492.36,1,8.853702,232.6415,5253.956688,58.11303,1,1,0,1
9127,76,43741.92,0,11.68828,179.9794,4318.58203,49.73125,0,1,1,0
9128,33,3966.98,3,10.21363,232.6228,5888.376817,62.464830000000006,0,1,0,1
9129,34,61023.12,7,7.279855,232.6228,5333.340832,54.22814,0,1,0,1
9130,67,27822.24,1,10.0308,172.4871,4091.156525,44.834309999999995,0,0,1,1
9131,18,21051.88,1,8.387156,137.4872,5695.712663,65.81421,0,1,0,0
9132,32,19379.79,3,13.841520000000001,252.62400000000002,6259.78278,68.09161,1,1,1,1
9133,64,14644.85,2,9.882078,235.1417,6543.668076,66.67389,0,1,1,1
9134,74,21808.42,0,15.259520000000002,140.0013,5220.9977149999995,55.847480000000004,0,1,1,0
9135,48,63248.45,0,10.048110000000001,162.497,5655.286153,58.96026,0,1,1,0
9136,31,14829.89,3,14.684729999999998,119.9897,5259.588349000001,58.4219,0,1,0,1
9137,54,92291.31,2,10.77214,164.9853,6656.286999999999,69.85280999999999,0,1,1,1
9138,69,30272.58,0,15.735999999999999,252.6378,5473.5810329999995,59.543490000000006,0,1,1,1
9139,58,49823.86,2,9.34555,174.9755,6061.845625,68.10981,1,1,0,1
9140,64,33985.54,4,17.81793,265.147,5999.064003,64.20102,0,1,1,1
9141,18,72397.73,3,12.39937,114.9509,6174.314028,66.80646,0,1,0,0
9142,89,7014.13,1,8.713419,277.6375,5552.2562880000005,59.84973000000001,0,1,1,1
9143,19,16897.23,3,7.991076,152.4579,6309.663686999999,64.49513,0,1,0,1
9144,40,56159.24,1,13.198520000000002,182.4433,6532.644086,68.98021,0,1,1,0
9145,47,50395.77,1,11.417060000000001,92.45514,6280.766215,70.16029,0,1,0,0
9146,34,45021.58,0,9.031147,127.4738,5381.978758,57.86469,0,1,0,0
9147,34,48804.01,4,9.649844,162.4653,6839.025934,71.58148,0,1,1,0
9148,30,81148.39,0,5.163759,137.4616,4170.178568,46.04792,0,1,0,0
9149,78,4115.32,4,11.452010000000001,169.9378,5333.699374,61.67004,0,1,0,0
9150,54,59248.25,0,7.991317,154.9755,5713.631544,59.404990000000005,0,1,0,1
9151,42,83543.98,3,13.06108,129.9621,6589.069717,69.97251999999999,0,1,0,1
9152,48,28836.94,0,5.251395,262.6106,6516.7045689999995,71.32593,0,1,1,1
9153,68,7228.19,5,12.89005,192.4885,5714.4677710000005,65.52,0,1,1,0
9154,34,52251.85,1,15.1921,210.1051,6174.837293,62.6237,0,1,0,1
9155,88,22324.49,1,9.576327000000001,184.9785,5329.313104999999,60.182559999999995,0,1,0,0
9156,28,35299.63,3,6.213067,200.1323,6154.9937979999995,61.49796,0,1,0,1
9157,28,158549.3,1,11.11995,165.0113,5676.643658,62.97217,0,0,0,0
9158,28,15535.84,3,13.167270000000002,169.9378,5626.093885,62.6093,0,1,0,0
9159,23,66034.48,3,10.305810000000001,162.497,6637.249892,69.82129,0,1,1,0
9160,77,24997.36,1,7.4710350000000005,112.4844,3347.326138,39.728229999999996,0,1,1,0
9161,23,49372.8,0,7.789435000000001,159.9476,6234.113968,67.18365,0,1,1,0
9162,56,13031.07,1,14.67012,174.9755,5075.816829,56.37161999999999,0,1,0,1
9163,82,83813.21,1,13.33731,194.9768,3572.7382409999996,39.62761,0,1,1,1
9164,81,19645.07,3,10.94239,104.9629,5934.090437,69.62503000000001,0,1,0,1
9165,44,79942.93,1,14.698770000000001,107.48200000000001,6076.755109000001,66.57985,0,1,0,0
9166,21,80492.82,3,12.64209,162.4982,5809.156620000001,63.86178,0,1,1,0
9167,74,125568.9,1,14.071279999999998,202.6829,4740.002962,50.8968,0,1,0,1
9168,85,23206.42,1,9.224662,142.4827,5291.716803,55.704330000000006,0,1,0,0
9169,61,50335.34,1,13.21238,139.965,6619.456202,71.86603000000001,1,1,0,0
9170,39,69555.01,0,3.0930009999999997,127.4783,6098.579126,67.20074,1,1,1,0
9171,32,39798.55,1,8.226942999999999,184.9785,5731.179040999999,63.850559999999994,1,1,0,0
9172,56,11345.68,4,9.360835,162.4538,6262.462856,66.27924,0,1,1,1
9173,59,19224.86,0,13.26643,94.97283,5758.399584000001,64.72745,0,1,0,0
9174,80,14174.86,1,10.61778,164.9647,5895.135365,63.71215,0,1,0,0
9175,68,72757.38,3,12.09291,242.6143,5728.24521,62.77605,0,1,0,1
9176,48,25866.34,1,9.993283,275.1336,6307.538056,67.35833000000001,0,1,1,1
9177,55,77381.71,1,11.57025,127.525,4355.447904,49.19446,0,1,1,0
9178,38,65841.5,8,14.815489999999999,129.9483,4944.584376,49.424659999999996,0,1,0,1
9179,86,128998.6,0,11.69295,162.4689,4780.816747,56.92191,0,1,0,0
9180,69,256998.4,4,10.75625,174.9755,6343.939228,71.24132,0,1,0,1
9181,31,42412.99,0,12.89898,147.4713,4615.447586,52.795390000000005,0,1,1,0
9182,24,147889.4,2,8.179697,105.01100000000001,6024.865758,70.69994,0,0,0,0
9183,77,41646.4,1,5.185535,149.9741,6498.14477,71.07066,0,0,1,0
9184,70,67156.12,2,10.00295,204.9797,4167.667907999999,46.04347,0,1,1,0
9185,32,125034.1,1,8.74571,169.9378,5056.498128,56.56921,0,1,0,0
9186,36,23826.48,2,12.46976,192.4567,4972.468459000001,56.54849,0,1,1,0
9187,46,56537.74,4,10.71363,159.9512,4116.5117310000005,45.62467,0,1,0,0
9188,53,24311.42,2,9.713643,245.1457,4759.907327,48.829390000000004,0,1,0,1
9189,88,33217.6,1,10.0409,127.4958,5132.685447,61.88298,0,1,0,0
9190,46,32703.9,1,4.757756,172.4441,5084.889707,57.98641,0,1,0,1
9191,77,30154.63,0,8.981113,149.9378,4480.306619,46.66704,0,1,0,0
9192,54,34134.21,4,8.947114,214.9663,5550.321643,60.43193,0,1,1,0
9193,85,61525.98,0,8.429623,210.138,6071.79498,68.77620999999999,0,1,0,1
9194,44,83675.85,1,5.113906,287.6427,5345.046858,55.973169999999996,0,1,1,1
9195,19,48292.64,0,9.7879,139.9979,4957.435146,55.27092,0,1,0,0
9196,70,13233.7,3,10.49575,232.62400000000002,6002.578168,61.426669999999994,0,1,1,1
9197,65,55820.82,2,10.88233,159.9349,5893.622644,67.71954000000001,1,1,0,1
9198,65,62475.24,0,12.1649,119.9568,4934.319062,52.997069999999994,1,1,0,1
9199,48,27065.58,0,9.166549,207.6094,4443.076355,48.61807,0,1,0,1
9200,82,31023.93,1,7.945183,149.9378,4956.677539,52.305209999999995,0,1,0,0
9201,30,57145.52,0,10.27395,152.4579,6706.905363,71.48476,0,1,0,1
9202,53,22280.3,1,8.869603,225.132,5385.589638,52.78111,0,1,0,1
9203,82,26417.57,4,8.394378,159.9349,5662.268037,64.82481999999999,0,1,0,1
9204,18,42841.97,7,8.682296000000001,220.1478,5747.654271,59.204119999999996,0,1,1,1
9205,80,22720.66,3,16.402479999999997,182.4833,5087.557363,59.221880000000006,0,1,1,0
9206,24,87926.43,4,4.224255,172.4733,5284.511286999999,56.962869999999995,0,1,1,1
9207,53,90748.01,1,12.60495,129.9621,5102.051113,53.01595,0,1,0,1
9208,88,41902.08,3,13.05523,114.9838,4880.587184,57.807719999999996,0,1,0,0
9209,52,71957.41,0,9.515041,162.4526,5612.009142,64.17031999999999,0,1,0,1
9210,75,32340.98,3,9.804896000000001,134.9509,4796.464221,57.31788,0,1,0,0
9211,37,11793.4,1,13.459270000000002,164.9853,5390.477473,54.67414,1,1,1,1
9212,30,78411.45,3,14.06274,129.9621,4984.785629999999,50.48733,0,0,0,1
9213,60,18612.45,0,9.096632000000001,105.01100000000001,4301.135534,51.8548,0,1,0,0
9214,81,61042.75,3,12.95862,159.9476,5645.623243999999,61.195159999999994,1,1,1,0
9215,78,33653.9,2,8.761838000000001,159.9512,5614.790593,66.94632,0,1,0,0
9216,63,85694.68,1,11.901769999999999,162.497,5088.812303,53.27554,0,1,1,0
9217,74,30439.25,1,10.412180000000001,129.9621,5524.916472999999,59.01705,0,1,0,1
9218,52,5663.69,2,12.75335,207.4811,6486.3422630000005,71.59806,1,1,1,1
9219,26,30136.17,0,11.52287,179.9476,4799.3312479999995,54.8395,0,1,1,0
9220,66,98836.2,4,9.443369,220.1323,4203.265113,43.86959,0,1,0,1
9221,74,11369.93,3,10.77736,197.6288,6337.777813000001,70.50786,0,1,0,1
9222,47,35476.64,2,7.915823,162.4713,5924.499554999999,68.00556999999999,0,1,0,1
9223,83,50518.01,1,11.20001,132.5127,5659.754528,65.67291999999999,1,1,0,1
9224,50,36068.74,0,5.547142,139.9349,5813.9070090000005,61.851440000000004,0,1,0,1
9225,82,87407.6,1,9.934332000000001,192.4705,5890.196741,68.97874,0,1,1,0
9226,75,31185.66,1,7.257865,167.4847,5736.40115,59.52044,0,1,0,1
9227,54,75034.41,5,11.03721,129.9763,5194.999763000001,57.282469999999996,0,1,0,1
9228,33,13633.24,4,12.32894,137.4698,6230.0594280000005,67.92751,1,1,1,0
9229,89,25484.55,1,9.148549000000001,149.9598,5600.167567,65.71441999999999,0,1,0,0
9230,49,49708.08,3,8.239255,235.1884,4951.211643,50.844590000000004,1,1,1,1
9231,70,29843.26,2,10.29679,164.9715,5651.302353,59.214209999999994,1,0,1,1
9232,73,55112.16,1,9.915906,184.9939,5397.665839,61.52908000000001,1,1,1,0
9233,35,163082.1,2,11.19586,182.447,5193.997651,58.943130000000004,0,1,0,0
9234,47,33241.87,7,6.093676,232.62400000000002,6578.562564,66.03305999999999,0,1,1,1
9235,24,50542.54,0,9.632954,144.9607,4643.404934,53.80104,0,1,1,0
9236,65,31205.95,2,9.690982,149.9621,5897.480679,68.44883,0,1,0,1
9237,48,45157.11,5,15.29137,242.6143,6175.832114,66.68688,0,0,0,1
9238,63,32525.69,4,3.712647,275.1336,6277.545967,66.46538000000001,1,1,1,1
9239,25,48299.76,7,3.8509300000000004,202.4433,6339.601147,69.82047,0,1,1,0
9240,37,7312.21,3,13.10561,127.4887,5422.646982,60.59441999999999,1,1,0,0
9241,49,63536.48,0,5.8256190000000005,137.4836,5318.331264,57.95709,1,1,1,0
9242,88,72518.47,2,15.372979999999998,175.1331,4696.683851,52.56231999999999,0,1,0,1
9243,42,15550.44,3,11.06803,129.995,6180.701125,70.55657,0,1,0,1
9244,32,41512.12,5,12.47085,179.9656,6153.9372969999995,70.48210999999999,0,0,1,0
9245,35,16490.9,0,11.19187,197.4702,5180.245459000001,52.68435,1,1,1,0
9246,64,19398.68,6,9.060299,147.4713,4610.018066,50.79108,0,1,1,0
9247,26,13391.68,0,6.367803,275.1336,6246.940881,66.11418,1,1,1,1
9248,67,80593.06,5,10.539819999999999,117.5152,5970.386278,67.61213000000001,1,1,0,0
9249,68,173978.0,4,10.32772,222.6281,6605.855412,66.50393000000001,1,1,0,1
9250,63,14944.48,0,11.63792,169.9378,5341.7563789999995,62.67099,0,1,0,0
9251,20,50416.27,0,13.609820000000001,147.4893,5518.35161,63.11931,0,1,1,0
9252,20,20825.08,0,12.2879,220.1149,6004.311688000001,61.10374,0,1,1,1
9253,21,49241.33,6,10.30157,172.4705,6484.077095000001,65.85661999999999,0,1,1,0
9254,75,18517.07,3,8.639223,149.9378,6417.345247,70.10448000000001,0,1,0,0
9255,45,35183.0,0,15.549470000000001,217.4725,5099.333841,56.006859999999996,0,1,1,1
9256,84,53087.64,4,8.965314999999999,140.0013,5747.9255969999995,62.17986,0,1,1,0
9257,53,18544.26,0,10.12368,187.4974,6069.26126,63.35816,0,1,1,0
9258,81,16886.52,0,5.876435,214.9525,5514.722604,64.57131,0,1,1,0
9259,47,95706.49,1,10.76147,142.4827,5169.811527000001,52.69603000000001,1,1,0,0
9260,77,34842.53,0,10.50809,204.9496,5089.309759000001,58.20411,0,1,1,1
9261,82,23936.18,3,7.2347529999999995,162.447,5557.902015,58.8386,0,1,0,0
9262,42,9922.11,3,6.824294999999999,159.9349,5547.914544,62.20437,0,1,0,1
9263,69,40374.09,1,7.627938,149.9598,4458.339586,50.97885,0,1,0,0
9264,47,73916.66,2,10.480889999999999,204.9634,5756.0109520000005,63.97683000000001,0,1,1,1
9265,24,9397.93,5,12.5176,139.983,4678.84382,45.94768,0,1,0,0
9266,50,45417.79,0,10.24503,179.9476,4986.700367,58.08656,0,1,1,0
9267,60,12534.97,2,9.515782000000002,197.4876,5932.680423,67.00166999999999,0,0,0,0
9268,46,48719.4,3,11.49116,222.6654,6433.080677,69.84899,0,1,1,1
9269,80,20539.22,0,13.296870000000002,220.1323,4657.315652,50.89975,0,1,0,1
9270,74,47565.54,1,9.966367,147.4564,6074.125643,67.69779,0,1,1,0
9271,22,12778.82,1,17.13733,207.4673,5407.07316,58.58794,0,1,1,1
9272,51,17235.21,0,7.865494,169.9741,5432.427022,62.44603000000001,0,1,1,0
9273,57,50946.72,0,8.780928999999999,247.6647,5418.6361719999995,52.95001,0,1,1,1
9274,39,84293.71,0,7.532241,255.1665,6305.471651,67.87019000000001,0,0,1,1
9275,76,51864.36,2,14.32642,207.6094,5005.866114,55.85553,0,1,0,1
9276,27,22112.77,1,7.021583000000001,137.5165,4787.756156,54.215180000000004,0,1,1,0
9277,61,82071.68,2,11.0988,162.5005,5101.277891,57.64074,0,1,1,1
9278,24,26287.15,0,5.8596260000000004,252.6378,5978.652711,63.90696,0,1,1,1
9279,49,92969.94,3,7.877642999999999,117.47200000000001,5147.718209000001,58.69465,1,1,0,1
9280,57,58610.33,1,11.11999,147.4421,5712.51151,66.72288,1,1,0,0
9281,46,37065.62,0,16.36195,172.4404,6645.186507,70.95851,0,1,1,1
9282,68,14441.87,1,7.775552,220.1615,5147.808018,56.20288000000001,0,1,1,1
9283,44,28619.23,4,9.704564,127.4958,5163.3129,59.369040000000005,1,1,0,0
9284,38,84731.3,2,9.954496,147.4564,6324.792407,68.98754,0,1,1,0
9285,23,68281.26,3,6.468432,162.5007,5426.315111999999,59.91013,0,1,0,0
9286,25,15959.11,1,5.7308449999999995,162.447,4763.445879,48.66437,1,1,0,0
9287,48,14980.76,3,8.544211,187.6094,5833.458374,58.83899,0,1,0,1
9288,40,17597.41,0,9.867683,147.4713,4767.934082,55.01651,0,1,1,0
9289,59,19607.16,4,11.3974,197.6288,4927.749239,51.749159999999996,0,1,0,1
9290,21,20977.35,3,4.852580000000001,179.9476,6074.8746,68.07526999999999,0,1,1,0
9291,47,57304.51,4,9.880673,144.9607,5837.262258,68.79305,0,1,1,0
9292,51,81195.17,0,5.569496,174.99099999999999,6192.63762,69.71137,0,1,1,1
