,Age,Children,Income,Outage_sec_perweek,Phone_Yes,MonthlyCharge,Churn_Yes
8506,20,2,28990.97,14.05835,1,194.9744,0
8507,86,2,66115.1,10.24939,1,277.6513,0
8508,68,5,51061.01,1.45088,1,184.9939,0
8509,67,2,46704.87,10.566089999999999,1,210.1051,0
8510,22,4,115758.0,9.168674000000001,1,117.4858,0
8511,76,0,36398.01,8.191336,1,124.9643,0
8512,37,0,47833.67,10.15639,0,149.9447,0
8513,35,0,5644.85,11.88471,1,120.0035,0
8514,46,1,12619.97,3.957036,1,172.5104,0
8515,85,1,8667.17,10.18947,1,242.6573,0
8516,20,9,48552.54,9.012997,1,139.9512,0
8517,23,1,55153.17,9.091744,1,159.9349,0
8518,78,1,43174.81,8.256297,0,147.4783,0
8519,37,1,14976.23,12.37749,1,197.6288,0
8520,50,1,7369.88,9.298875,1,217.4725,0
8521,54,2,10992.89,11.18575,1,184.9797,1
8522,50,4,31421.54,10.19811,0,164.9647,0
8523,37,8,76587.52,14.20099,1,207.6094,1
8524,49,2,47836.42,8.873567999999999,1,230.1344,1
8525,37,1,112961.8,9.570437,0,184.9785,0
8526,20,1,112839.8,14.05877,1,182.447,0
8527,24,2,24879.0,8.232258,1,245.14700000000002,0
8528,75,3,37720.52,8.982395,1,147.4738,0
8529,68,0,32738.97,15.243210000000001,1,149.9845,0
8530,74,3,99699.68,11.366480000000001,1,127.4586,0
8531,47,2,26920.29,10.25356,1,147.4601,0
8532,29,0,105294.0,8.069085000000001,1,149.9447,0
8533,62,3,17495.04,11.71658,0,207.6094,0
8534,52,3,60011.51,13.59404,1,179.9476,0
8535,89,0,29453.49,3.6055309999999996,1,207.4754,0
8536,80,2,13973.69,13.085,0,152.4441,0
8537,75,1,27106.57,10.34783,1,137.4684,0
8538,67,1,37390.82,9.457734,1,235.1591,0
8539,25,3,68500.11,19.65711,1,220.1185,0
8540,54,2,38962.14,16.62973,1,172.4567,0
8541,45,10,30450.75,6.31343,1,169.9447,0
8542,63,1,63719.51,10.98742,1,277.6513,1
8543,65,2,16949.89,9.411526,1,137.4836,0
8544,80,2,91629.36,6.008386,1,164.9785,0
8545,33,0,51477.31,9.312883,1,175.0211,0
8546,77,1,24934.12,7.006661,1,117.4835,0
8547,79,1,17965.81,11.777569999999999,1,222.6326,0
8548,53,2,28702.52,10.3045,1,174.9768,0
8549,44,6,4954.67,7.5815529999999995,1,219.9902,0
8550,77,0,20312.0,8.286499000000001,1,112.4551,0
8551,43,9,26492.19,9.643831,1,147.4564,0
8552,82,3,47909.78,9.60347,1,124.9607,0
8553,41,0,23995.11,15.171339999999999,1,235.1555,1
8554,64,2,97871.03,5.089983,1,94.97283,0
8555,33,0,65978.69,10.30083,1,162.4676,0
8556,19,2,73093.52,5.6066080000000005,1,169.9378,0
8557,75,2,6736.05,3.7527169999999996,1,139.9792,0
8558,78,2,26865.42,16.54026,1,214.9663,0
8559,63,3,21303.64,7.192286999999999,1,200.1465,0
8560,87,2,37885.62,9.179780000000001,1,162.4608,0
8561,72,1,83201.51,7.617914,1,175.0211,0
8562,70,0,24188.41,9.341105,1,114.9976,0
8563,61,0,36205.76,8.396047,0,152.4624,1
8564,56,1,35791.81,4.53814,1,172.4441,0
8565,67,1,28757.7,15.1263,1,252.6378,0
8566,89,0,4263.18,10.19738,1,162.4713,0
8567,81,3,20178.71,6.551707,1,92.48801999999999,0
8568,84,1,15721.08,6.2145980000000005,1,212.6415,1
8569,77,2,67619.72,7.505205,1,197.5169,0
8570,20,1,34759.58,6.229531,0,117.4872,0
8571,28,2,19948.12,5.529764,1,112.4551,0
8572,28,0,18305.22,9.316164,1,162.4653,0
8573,39,2,19542.22,12.02259,1,95.00571,0
8574,64,1,7569.75,8.8901,0,214.9525,0
8575,25,1,47027.73,10.92999,1,214.9525,0
8576,48,4,71899.67,11.8857,1,172.4742,0
8577,80,0,48733.51,9.354732,1,152.466,0
8578,33,1,10199.44,10.81518,1,137.4978,0
8579,66,1,36559.57,8.268789,1,137.4684,0
8580,25,3,31545.14,14.43295,1,92.45514,0
8581,70,1,3971.37,9.070611,0,147.4601,0
8582,33,3,45795.23,5.834137999999999,1,184.9785,0
8583,31,0,20213.18,12.461160000000001,1,104.9923,0
8584,66,0,33674.02,12.18144,1,242.6326,0
8585,49,0,18852.52,11.36428,1,174.9744,0
8586,79,1,28297.97,11.8337,1,174.99099999999999,0
8587,77,0,58131.94,8.813439,1,207.6094,0
8588,23,0,41709.72,15.03023,1,252.6378,0
8589,63,1,36727.38,13.26881,1,184.9785,0
8590,86,0,36079.26,7.026948,1,114.9509,0
8591,89,3,40217.33,11.64938,1,167.4564,0
8592,58,6,81455.87,9.46119,1,245.175,0
8593,40,0,8855.67,10.52187,1,275.1336,0
8594,62,2,12705.84,14.64928,1,252.6378,0
8595,38,2,13846.51,16.6785,1,187.65599999999998,0
8596,88,1,66525.58,8.693473,0,252.62400000000002,0
8597,87,2,14008.49,9.365159,1,144.9607,0
8598,53,10,57408.39,8.277741,1,134.9801,0
8599,78,1,60311.48,7.405174000000001,1,202.4433,0
8600,45,3,27165.73,10.67876,0,162.4608,0
8601,58,0,28333.29,9.315925,1,182.4608,0
8602,83,4,116972.1,12.90663,1,104.9643,0
8603,38,4,32595.47,12.06092,1,192.4404,0
8604,40,1,82843.95,8.732297,1,159.965,0
8605,49,4,9317.9,6.661702,1,159.9512,0
8606,44,4,59338.59,13.179789999999999,1,114.9658,0
8607,84,3,73613.88,6.797028,1,172.5034,0
8608,88,0,15854.29,7.64925,1,147.4893,0
8609,61,0,64949.07,11.90673,1,159.965,0
8610,59,0,34326.31,11.16606,1,162.4538,1
8611,66,0,35478.83,9.216302,1,104.9629,0
8612,18,1,75193.8,10.13223,1,172.4555,0
8613,82,1,124590.0,11.63685,1,159.9349,0
8614,85,4,51630.71,4.452995,1,255.1417,0
8615,18,0,33975.64,7.381781,1,220.1149,0
8616,82,3,24689.6,4.4458470000000005,1,102.4746,0
8617,21,1,37709.27,13.64684,1,207.4754,0
8618,41,3,86921.8,11.99123,1,182.4608,0
8619,81,6,46561.38,8.703489,1,127.4601,0
8620,25,4,17781.91,12.070960000000001,0,137.4698,0
8621,33,4,48357.93,12.562389999999999,1,179.9476,0
8622,48,1,37056.67,9.945029,1,127.4601,0
8623,39,2,22977.79,8.369639999999999,1,174.9919,0
8624,78,2,128842.9,9.442846000000001,0,245.14700000000002,1
8625,28,3,16997.45,8.543635,1,230.1051,0
8626,35,0,88831.62,6.634736,1,169.9741,0
8627,57,3,7163.05,11.89701,0,197.484,0
8628,63,4,57437.15,9.354817,1,169.9741,0
8629,47,1,26722.64,14.348360000000001,1,114.9728,0
8630,62,1,35795.48,9.414574,1,162.4608,0
8631,57,1,58809.85,6.975702,1,182.4608,0
8632,40,1,23806.77,10.78835,1,184.9939,0
8633,69,0,69369.55,8.272683,1,207.4811,0
8634,44,1,43141.58,10.52838,1,139.9568,0
8635,31,1,4145.29,11.43356,1,182.447,0
8636,22,0,51024.09,9.781356,1,172.4705,0
8637,71,1,30935.61,5.034833,1,169.9741,0
8638,80,0,58528.77,9.656326,1,144.9607,0
8639,22,2,10589.06,15.354079999999998,1,237.6549,0
8640,42,9,18732.06,7.139813,0,127.4738,0
8641,76,2,34685.97,10.26191,1,162.4713,0
8642,42,0,47735.26,12.50762,1,220.1323,0
8643,38,1,30216.55,19.016289999999998,1,255.1665,0
8644,62,2,10759.62,13.185260000000001,0,242.6326,1
8645,41,0,54540.21,13.98197,1,137.4686,0
8646,77,0,25293.87,8.545651,1,230.1051,0
8647,61,1,82302.01,12.033339999999999,0,214.9663,0
8648,87,1,73803.96,13.25889,1,214.9663,0
8649,54,10,22730.72,7.737478,1,172.4579,0
8650,31,0,68058.4,9.652242999999999,1,252.6378,0
8651,20,3,14817.47,7.549896,1,235.1591,0
8652,69,3,2680.5,12.16638,1,162.4937,0
8653,67,2,43140.04,3.5937690000000004,0,207.4673,0
8654,26,2,73725.59,14.16588,1,245.1283,1
8655,76,1,27144.01,10.38318,1,92.45514,0
8656,40,0,93242.18,13.11179,1,187.4673,0
8657,86,0,34962.75,13.14495,1,177.4876,0
8658,45,1,62420.93,6.095828,0,144.9889,0
8659,37,1,75451.72,10.565439999999999,1,252.62400000000002,0
8660,77,0,25259.64,11.90975,1,162.5299,0
8661,68,3,38284.67,12.545739999999999,1,182.4608,0
8662,26,0,61210.24,12.68725,1,117.4858,0
8663,75,0,61350.75,5.2026900000000005,1,159.9642,0
8664,64,9,56884.01,14.964570000000002,1,187.6094,0
8665,87,0,52838.06,12.66209,1,157.4836,0
8666,67,3,24407.64,13.39011,0,149.9845,0
8667,24,1,44054.39,9.416792999999998,1,172.4555,0
8668,59,3,58054.58,6.479447,1,240.1149,0
8669,20,10,50637.64,10.97487,1,245.14700000000002,0
8670,80,3,121986.8,11.16863,0,164.967,0
8671,67,0,84647.54,11.43078,1,104.9781,0
8672,54,3,69911.65,13.308860000000001,1,220.1323,0
8673,40,4,36844.26,12.87336,1,194.9882,0
8674,77,0,25875.88,11.12514,1,210.1051,0
8675,80,0,90621.46,11.88565,1,172.4555,0
8676,30,1,26826.69,10.92878,1,204.9634,0
8677,35,1,10149.33,14.078289999999999,1,155.0084,0
8678,80,1,11920.23,13.575439999999999,1,164.9715,0
8679,88,4,27208.28,12.59401,1,230.1051,0
8680,64,1,51338.06,9.305287,1,255.1336,0
8681,64,0,17702.11,11.26079,1,159.9656,0
8682,33,4,43343.9,10.828669999999999,1,172.4742,0
8683,32,4,38645.12,10.77891,1,127.48200000000001,0
8684,81,2,49975.22,11.38322,1,235.1417,0
8685,49,3,75040.63,12.08421,1,204.9634,0
8686,73,0,44282.56,8.803547,1,219.9902,0
8687,44,4,18033.08,6.863699,0,139.9678,0
8688,79,3,55474.57,10.58398,1,194.9699,0
8689,42,7,28147.43,13.1858,1,232.6378,1
8690,30,0,37631.87,9.014063,1,152.4555,0
8691,24,0,30834.89,13.85041,1,159.9794,0
8692,57,3,14549.37,13.634089999999999,1,182.4608,0
8693,22,3,82749.1,15.50911,1,182.4676,0
8694,43,10,9043.82,11.480139999999999,1,144.9889,0
8695,58,1,36569.31,9.201789999999999,1,137.4978,0
8696,68,0,23962.0,10.60652,1,127.4421,0
8697,74,4,7729.12,4.868635,1,124.9643,0
8698,87,1,55132.91,9.570081,0,117.4872,0
8699,57,3,33550.48,12.25941,1,134.9509,0
8700,34,3,10655.22,8.70545,1,169.9447,0
8701,35,1,16214.75,13.695829999999999,1,125.0073,0
8702,48,0,37064.13,12.90071,0,139.9512,0
8703,53,3,16959.6,11.24519,1,112.4551,0
8704,42,3,53102.99,14.437429999999999,1,245.1457,0
8705,18,0,22871.51,15.760810000000001,1,192.4705,0
8706,45,0,8934.54,9.528981,1,217.484,0
8707,24,2,22328.75,7.5134929999999995,1,177.4945,0
8708,68,4,46018.62,12.46238,1,172.4567,0
8709,79,3,6063.08,6.783657000000001,1,222.65,0
8710,20,1,4824.09,3.049819,1,117.47200000000001,0
8711,21,3,8716.7,9.498593,1,220.1478,0
8712,76,4,57316.09,17.2406,1,222.6143,0
8713,81,1,65542.94,10.280489999999999,1,149.989,0
8714,62,0,47589.97,11.02103,1,222.6281,0
8715,47,2,18435.57,14.21641,1,152.4624,0
8716,60,0,20746.61,5.790787,1,214.9663,0
8717,25,1,38884.17,9.733195,1,219.9902,0
8718,78,1,62884.22,11.41985,1,172.4624,0
8719,35,0,23178.69,13.62563,1,210.127,0
8720,58,1,46509.62,13.214979999999999,1,182.4653,0
8721,25,3,49597.04,7.223746,0,117.47200000000001,0
8722,29,0,29321.25,6.961508,1,124.9781,0
8723,66,0,5523.47,8.695731,0,172.4567,0
8724,53,0,41900.38,10.72665,1,129.9763,0
8725,33,3,41617.07,13.46933,1,172.5104,0
8726,34,1,25206.38,7.205236,1,162.4676,0
8727,28,5,36474.65,9.177935,1,137.4836,0
8728,25,4,13487.36,12.5131,1,177.4876,0
8729,55,7,23171.12,12.27023,0,179.9794,0
8730,88,0,46348.16,9.153981,1,245.1283,0
8731,79,2,38395.52,7.593547,1,222.6143,0
8732,24,3,65486.61,13.564789999999999,1,132.4798,0
8733,18,0,29267.03,11.83986,1,174.9618,0
8734,34,2,38594.57,11.81333,1,152.4884,0
8735,31,4,69199.04,8.647466,1,114.9838,0
8736,72,0,24592.08,9.83918,0,230.1051,0
8737,56,6,8483.28,10.17608,1,147.4738,0
8738,87,10,21020.26,12.42426,1,152.509,0
8739,70,2,49830.03,8.244838,1,267.6427,0
8740,80,1,9743.36,9.573925,1,159.9349,0
8741,62,2,39116.35,7.085400999999999,1,257.6549,0
8742,18,2,23908.68,14.86709,1,159.965,0
8743,79,6,74269.41,12.06821,1,139.9512,0
8744,42,1,143641.2,5.9900150000000005,1,257.6549,0
8745,41,2,40818.88,7.846047,1,162.4689,0
8746,28,1,43464.06,7.7213970000000005,1,242.6435,0
8747,36,2,35713.37,13.80786,1,184.9496,0
8748,31,2,50967.01,5.43532,0,174.9768,0
8749,81,1,87775.72,14.18172,1,147.4564,0
8750,65,1,42200.42,15.522929999999999,1,147.4564,0
8751,64,0,8517.87,7.843571000000001,0,242.6281,1
8752,42,0,17271.98,14.32421,1,129.9483,0
8753,83,0,55223.1,11.31332,1,257.6513,1
8754,43,1,37327.76,11.42906,1,124.9643,0
8755,45,3,26449.68,9.343467,1,267.6427,0
8756,35,0,14865.17,7.9326360000000005,1,152.4624,0
8757,40,8,35016.3,13.10714,1,127.4887,0
8758,42,2,83829.32,8.890323,1,137.4836,0
8759,65,0,53684.77,14.39644,1,142.4713,0
8760,86,3,9539.84,3.62071,1,275.1198,1
8761,56,4,51834.27,8.372112,1,112.4844,0
8762,48,2,24548.06,7.382378999999999,1,172.4624,0
8763,45,3,35021.59,8.217405,1,204.9634,0
8764,44,1,12558.05,9.257433,1,220.1323,0
8765,27,4,41466.61,7.542706,1,149.9928,0
8766,49,7,12835.28,5.646097,1,147.4783,0
8767,68,2,30006.94,7.929892,1,117.4392,0
8768,44,1,37078.58,12.77867,1,149.9621,0
8769,78,1,17583.94,14.38703,1,197.4945,0
8770,39,10,51228.78,7.9546149999999995,1,144.9607,0
8771,60,3,41164.66,8.392515,1,257.6513,0
8772,87,7,81130.95,10.76023,1,112.4844,0
8773,42,1,26005.03,13.80292,1,139.9568,0
8774,33,8,33971.73,2.833788,0,225.1457,0
8775,63,2,28857.38,3.94786,1,127.4601,0
8776,72,1,71822.03,10.14717,1,142.4689,0
8777,39,8,18813.32,9.754194,0,222.65,0
8778,81,1,15426.3,9.718558999999999,1,134.9509,0
8779,51,2,29567.14,9.93934,1,172.4567,0
8780,39,4,19869.24,13.347929999999998,1,192.4885,0
8781,55,3,18001.12,13.0464,1,137.4836,0
8782,49,1,7742.36,8.372268,1,142.4689,0
8783,18,0,28768.29,9.075447,1,134.9509,0
8784,88,3,11311.31,5.218697,1,112.4551,0
8785,22,2,13102.29,4.812688,1,144.9607,0
8786,51,2,28125.21,9.534548,1,104.9629,0
8787,34,0,10889.01,11.07583,1,242.6106,1
8788,51,1,97230.0,12.89208,1,207.4974,0
8789,51,2,102431.3,7.348999000000001,1,127.4601,0
8790,72,0,9841.71,13.09495,1,155.0084,0
8791,79,1,33129.89,8.893585,1,147.4738,0
8792,80,2,11491.42,10.49877,0,230.1344,0
8793,24,3,91326.09,12.04636,1,130.0064,0
8794,82,4,12537.81,12.24576,1,139.9349,0
8795,46,4,29161.56,8.373351,1,204.9797,0
8796,71,0,32720.92,8.714228,1,149.9447,0
8797,67,2,41311.65,4.859953,1,134.9509,0
8798,77,4,17893.93,4.248599,1,127.4586,0
8799,49,0,11575.14,13.521529999999998,1,197.4876,0
8800,78,1,37039.36,7.400824000000001,1,275.1198,0
8801,89,0,46051.44,13.84425,0,200.1185,0
8802,26,2,42539.6,12.885710000000001,1,159.9512,0
8803,42,4,9374.34,5.1807620000000005,1,157.4698,0
8804,45,1,20114.83,11.22071,1,192.4404,0
8805,51,4,8361.24,11.75222,1,179.9476,0
8806,65,7,12555.95,7.611319,1,255.1336,1
8807,72,4,13837.86,11.843119999999999,1,139.9512,0
8808,43,3,50100.2,3.7416669999999996,1,175.0048,0
8809,44,4,22802.9,5.781365,1,139.9349,0
8810,50,2,33364.77,6.946895,1,127.4958,0
8811,86,0,14382.5,10.732660000000001,1,207.4811,1
8812,29,1,82983.69,10.97278,1,217.4725,0
8813,56,0,57552.49,10.262360000000001,1,137.4686,0
8814,29,1,111778.1,11.83057,1,222.65,0
8815,73,0,9316.7,11.174489999999999,1,207.4754,0
8816,73,0,1935.7,4.188314,1,139.9979,0
8817,65,3,11955.52,8.86123,1,162.4653,0
8818,82,0,19329.4,6.945119,1,275.1336,1
8819,83,2,34710.68,6.762606,1,159.9512,0
8820,49,2,30964.02,10.67431,1,242.6281,0
8821,82,0,50637.25,5.408723999999999,1,227.4754,0
8822,79,2,117715.3,12.150269999999999,1,222.6792,0
8823,77,0,44511.9,2.809005,1,242.6573,1
8824,18,1,29670.11,14.45854,0,204.9496,0
8825,26,5,21046.8,12.53937,1,117.4835,0
8826,22,0,40885.91,7.489466,0,149.9598,0
8827,66,10,7974.41,8.353322,1,160.0013,0
8828,63,1,11288.95,9.502103,0,139.9568,0
8829,54,1,110343.8,11.28043,1,92.48801999999999,0
8830,35,2,186156.6,12.473469999999999,1,255.1372,0
8831,80,6,10795.57,17.6619,1,149.9707,0
8832,72,4,18961.05,11.626380000000001,1,147.4601,0
8833,50,3,56565.69,5.95531,1,159.9875,0
8834,77,0,8167.63,11.78919,1,127.4887,0
8835,61,1,75515.78,5.763324,1,162.4538,0
8836,29,0,37399.88,9.040573,1,129.9483,0
8837,84,1,60276.48,7.338928,1,139.9678,0
8838,30,0,15299.42,8.040747,1,242.6573,1
8839,41,1,58545.72,7.854625,1,164.967,0
8840,77,4,12912.29,13.227889999999999,1,137.4978,0
8841,28,0,21423.42,13.247320000000002,1,112.4844,0
8842,84,3,53979.72,8.152813,1,114.9838,0
8843,77,6,34343.05,14.228570000000001,1,165.0113,0
8844,86,0,19606.42,12.77384,1,197.6288,0
8845,63,1,6025.06,12.99584,1,217.4702,0
8846,69,1,30256.32,9.487316,1,147.4601,0
8847,67,2,24326.72,5.585927,1,262.6106,0
8848,21,0,12654.73,7.979052,1,222.6654,0
8849,48,2,72425.99,10.5195,1,154.9755,0
8850,76,3,21499.0,9.726859,1,220.1149,0
8851,21,5,21326.64,7.405549000000001,1,164.9647,0
8852,24,3,8208.47,10.77795,1,207.4673,0
8853,77,0,102702.5,9.444253999999999,1,162.4538,0
8854,53,3,3196.26,9.954987,1,172.4404,0
8855,34,0,25652.0,3.744797,1,200.1185,0
8856,58,1,65768.17,13.55541,1,242.6106,0
8857,33,3,11624.31,11.712530000000001,1,139.983,0
8858,60,4,19603.48,7.38333,1,104.9643,0
8859,56,2,51095.47,7.231659,1,139.9512,0
8860,48,0,38501.46,8.890456,1,124.9935,0
8861,62,2,19418.81,11.12162,1,139.9512,0
8862,61,0,87653.56,7.891055000000001,1,214.9663,0
8863,37,0,12262.31,9.073098,0,117.4686,0
8864,89,1,11681.78,9.425466,1,242.6326,0
8865,68,1,35917.89,8.024894,1,242.6143,1
8866,82,1,45362.56,5.011995,1,117.5152,0
8867,41,3,28435.25,11.589210000000001,1,232.6228,0
8868,54,0,44290.52,6.833444,1,144.9607,0
8869,36,3,3686.27,14.55875,1,174.9882,0
8870,36,0,22289.83,6.732913000000001,1,139.9875,0
8871,65,6,42242.38,7.01939,1,222.6326,0
8872,25,1,13265.39,8.377711,1,137.4392,0
8873,53,2,118281.7,2.015143,1,207.6094,0
8874,31,1,59814.41,4.7949910000000004,1,232.6378,0
8875,63,1,27045.06,8.829607000000001,1,207.4811,0
8876,85,1,41066.46,9.467504,1,159.983,0
8877,74,2,23288.67,15.279079999999999,1,137.4872,0
8878,43,5,49062.06,10.93632,1,127.4783,0
8879,35,0,9682.42,9.161659,1,114.9728,0
8880,82,1,57339.59,8.890400999999999,1,194.9882,0
8881,86,0,53330.75,12.78548,1,147.4421,0
8882,60,3,56175.87,7.87323,1,149.9598,0
8883,56,1,59221.64,10.37246,1,242.6281,0
8884,58,3,75008.28,11.337480000000001,1,159.9349,0
8885,60,0,47386.97,6.5378620000000005,1,164.9715,0
8886,36,2,43627.54,8.049453999999999,1,182.4676,0
8887,20,3,41971.87,12.202919999999999,1,222.6281,0
8888,64,4,56783.12,6.337104,1,187.4673,0
8889,55,1,22810.25,10.42801,1,112.4551,0
8890,85,0,73067.65,10.98887,1,252.6378,0
8891,18,0,11718.07,10.84742,1,225.1457,0
8892,19,0,24366.76,14.98804,1,164.9853,0
8893,59,4,42760.04,5.65608,1,225.1457,1
8894,32,0,90780.38,10.04844,1,194.9663,0
8895,29,1,40412.56,8.671000999999999,1,245.1283,0
8896,83,0,59357.03,11.379710000000001,1,137.5165,0
8897,41,0,4551.4,9.699545,1,174.9755,0
8898,69,1,25392.45,15.463579999999999,1,172.4624,0
8899,30,4,100050.0,14.129229999999998,1,147.4421,0
8900,25,0,24685.33,10.34703,1,232.65200000000002,0
8901,66,7,47296.5,10.35811,1,142.4993,0
8902,83,0,10151.14,7.191449,1,137.4684,0
8903,27,2,33392.44,9.789614,1,204.9634,0
8904,89,3,39855.68,9.986224,1,94.97283,0
8905,39,2,43029.53,14.224770000000001,1,117.47200000000001,0
8906,42,0,11668.78,8.723293,1,162.4982,0
8907,54,0,28928.83,4.360030999999999,1,174.9768,0
8908,64,3,16499.16,13.465679999999999,1,217.4702,0
8909,53,0,81087.13,13.08874,1,142.4713,0
8910,51,1,22019.29,5.209809,1,149.9598,0
8911,55,1,36932.56,2.3550310000000003,1,92.45514,0
8912,48,0,140110.0,6.913871,1,169.9928,0
8913,26,0,43027.81,9.832186,0,212.6557,0
8914,72,5,17354.74,9.987515,1,152.4798,0
8915,19,3,63080.18,12.53304,1,192.4404,0
8916,18,0,26959.95,16.02815,1,134.9801,0
8917,38,0,12723.64,9.613071000000001,1,124.9781,0
8918,24,2,67649.91,8.818908,1,114.9728,0
8919,30,3,53901.68,10.40897,1,137.4392,0
8920,20,1,21224.38,10.773019999999999,1,255.1417,0
8921,87,1,14634.81,12.957289999999999,1,240.1149,0
8922,38,1,63669.74,7.691997,1,160.0122,0
8923,42,1,67040.96,7.5301979999999995,1,159.965,0
8924,51,0,44847.15,13.7101,1,162.4937,0
8925,89,0,93474.78,10.06,1,139.9979,0
8926,58,3,67637.17,6.605824,1,235.1555,0
8927,60,3,41190.38,12.75193,1,162.5007,0
8928,61,0,73700.77,15.02435,0,190.1737,0
8929,48,1,52772.29,7.669681,1,242.6106,1
8930,86,1,57801.81,10.39446,1,232.6707,0
8931,82,3,23942.2,6.48996,1,102.4746,0
8932,42,2,23101.59,3.081914,1,255.1372,0
8933,53,0,15397.08,9.942912,1,119.9897,0
8934,35,2,63016.28,10.760489999999999,1,200.1465,0
8935,53,0,15125.59,9.129946,1,222.6281,0
8936,73,2,37027.19,7.133502,1,150.007,0
8937,49,1,10317.99,14.346620000000001,1,184.9797,0
8938,70,5,117890.3,12.501560000000001,1,147.5031,0
8939,55,1,41526.48,10.6861,0,137.4392,0
8940,85,6,63887.79,13.09197,1,182.4433,0
8941,30,1,76930.11,13.04428,1,174.9699,0
8942,83,3,21299.93,11.71373,1,159.983,0
8943,69,2,49613.0,7.8621479999999995,0,162.447,0
8944,32,4,68056.48,13.57908,1,179.9794,0
8945,31,0,117418.8,7.163860000000001,1,127.525,0
8946,48,3,2353.79,7.814342999999999,1,210.138,0
8947,32,1,57567.11,10.20182,1,275.1198,0
8948,81,1,28877.8,8.202221,1,257.6513,1
8949,27,4,60053.46,6.620739,1,267.6647,0
8950,62,2,51231.14,11.73621,1,119.9897,0
8951,69,1,10155.82,6.419792,1,144.9607,0
8952,34,0,41081.57,9.776467,1,245.14700000000002,1
8953,87,8,30081.47,11.67478,1,114.9658,0
8954,24,2,30174.37,13.254529999999999,1,147.4738,0
8955,21,9,18978.48,9.410557,1,182.4653,0
8956,67,1,81716.87,9.837735,1,220.1615,1
8957,29,3,12717.4,7.978789999999999,1,159.9476,0
8958,18,2,12269.77,6.464118,1,255.1555,1
8959,46,2,25861.04,9.937000000000001,1,124.9781,0
8960,59,3,84770.13,9.69156,1,172.4624,0
8961,88,0,55089.98,5.172358999999999,1,137.4872,0
8962,89,4,47598.12,11.24961,1,257.6841,1
8963,68,1,29048.41,4.429676000000001,1,159.9512,0
8964,36,0,34090.55,9.479182000000002,1,182.4538,0
8965,18,0,54102.22,6.8974649999999995,1,104.9643,0
8966,30,2,49645.28,7.969166,1,114.9976,0
8967,23,0,24588.75,9.042231,1,152.466,0
8968,55,0,137687.4,19.20969,0,275.1336,1
8969,29,2,57981.64,7.784294,1,200.1465,0
8970,83,1,14545.96,8.644559,1,115.0021,0
8971,44,0,49320.63,6.840472999999999,1,129.9598,0
8972,77,0,15843.72,8.773524,1,147.4783,0
8973,31,3,48781.9,8.01476,1,275.1336,0
8974,52,1,36472.39,8.702949,1,220.1615,0
8975,36,1,15551.28,6.838102,1,172.4441,0
8976,63,1,34580.07,14.8692,1,232.62400000000002,0
8977,30,3,17259.33,11.84765,1,117.4858,0
8978,66,3,23005.6,12.13544,1,162.447,0
8979,24,0,43301.18,11.05814,1,129.9621,0
8980,76,1,59188.01,9.99135,1,127.525,0
8981,69,5,46923.98,10.66439,1,179.9476,0
8982,59,3,11981.42,9.015171,1,152.4907,0
8983,83,1,94513.15,8.661484,1,159.9476,0
8984,82,1,40248.27,10.30981,1,147.4601,0
8985,37,2,19268.4,9.058919,1,190.127,0
8986,64,3,38488.68,12.47355,1,179.9476,0
8987,28,4,12785.8,8.489319,1,139.9568,0
8988,23,4,140030.5,7.043750999999999,1,194.9882,0
8989,43,3,86197.3,8.801900999999999,1,190.127,0
8990,29,4,38670.96,8.293108,0,184.967,0
8991,58,4,19598.28,12.67262,1,117.5015,0
8992,46,0,10040.11,11.87571,1,204.9634,0
8993,89,0,28248.49,12.71852,1,125.0073,0
8994,76,1,78242.15,13.851239999999999,1,162.4676,0
8995,82,5,33144.92,11.41366,1,220.1323,0
8996,74,4,13596.02,15.306460000000001,1,184.9797,0
8997,83,0,33855.49,14.2471,1,187.4847,0
8998,38,0,9800.21,8.262437,1,137.4698,0
8999,69,1,50817.75,11.02449,1,129.9763,0
9000,76,1,27917.73,10.5117,1,157.4836,0
9001,71,1,31172.22,11.31757,1,242.6326,0
9002,32,3,19761.06,8.625483000000001,0,277.6513,0
9003,66,4,107207.5,12.18807,0,187.65599999999998,0
9004,82,1,16776.51,10.406460000000001,1,187.6422,0
9005,43,0,25113.66,13.76494,1,127.4738,0
9006,45,4,17231.33,8.967487,1,192.4404,0
9007,74,0,68152.47,10.4889,1,187.65599999999998,0
9008,41,6,38482.34,4.3152610000000005,1,117.4872,0
9009,21,0,41556.64,9.351682,1,167.4564,0
9010,68,1,92083.74,9.295219,1,169.9378,0
9011,27,7,20750.19,8.547312,1,220.1185,0
9012,60,0,84440.47,10.79467,1,154.9618,0
9013,53,1,16316.98,11.15522,1,255.1198,1
9014,55,1,6528.84,7.501988000000001,1,159.9349,0
9015,51,1,59570.42,10.09755,1,275.1336,0
9016,61,2,26364.52,4.838589,1,164.9647,0
9017,53,2,36126.72,12.73968,1,115.0021,0
9018,51,0,95509.68,6.652008,1,117.4392,0
9019,37,4,67068.72,11.521230000000001,0,127.475,0
9020,63,1,77486.12,11.762889999999999,1,127.4887,0
9021,44,0,32495.96,12.69031,1,144.9889,0
9022,63,6,79243.91,13.72414,1,147.4738,0
9023,54,1,9384.69,12.75083,1,210.1051,1
9024,76,0,45316.27,11.80588,1,184.96099999999998,0
9025,64,3,41097.52,12.91854,1,232.6415,0
